Contrato,Idade,Sexo,Valor_Renda,UF_Cliente,Perc_Juros,Prazo_Emprestimo,Data_Contratacao,Prazo_Restante,VL_Emprestimo,VL_Emprestimo_ComJuros,QT_Total_Parcelas_Pagas,QT_Total_Parcelas_Pagas_EmDia,QT_Total_Parcelas_Pagas_EmAtraso,Qt_Renegociacao,Estado_Civil,Escolaridade,Possui_Patrimonio,VL_Patrimonio,QT_Parcelas_Atraso,QT_Dias_Atraso,Saldo_Devedor,Total_Pago,Possivel_Fraude
322068487715,45,F,1500.00,PB,20.0000,100,2022-08-01,89,40000.00,46000.00,9,3,5,2,CASADO (A),Nenhum,N,0.00,2,41,44502.65,3998.35,Nao
322039669715,40,M,1870.00,CE,21.0000,45,2022-02-27,33,20000.00,23000.00,18,13,0,3,SOLTEIRO(A),NULL,N,0.00,0,NULL,7210.66,17743.47,Nao
322087572715,19,M,4500.00,SP,19.0000,190,2022-10-31,225,300000.00,345000.00,2,1,1,1,SOLTEIRO(A),NULL,N,0.00,10,284,358858.56,2382.04,Sim
322083481715,36,M,7500.00,RJ,20.0000,200,2022-10-12,227,160000.00,184000.00,3,1,0,1,CASADO (A),NULL,N,0.00,10,284,192460.22,1801.56,Sim
322066266715,28,F,3000.00,MG,21.0000,50,2022-07-18,38,20000.00,23000.00,12,6,1,0,CASADO (A),NULL,N,0.00,3,71,18758.49,5966.12,Nao
322002784715,66,M,9000.00,GO,18.0000,100,2021-09-24,85,50000.00,57500.00,20,1,9,2,DIVORCIADO,NULL,N,0.00,3,71,47483.70,13048.03,Nao
322033060715,47,M,5500.00,PR,21.0000,50,2022-01-21,43,8000.00,9200.00,1,0,1,1,SOLTEIRO(A),Nenhum,N,0.00,19,559,9831.07,198.45,Sim
322079457715,58,M,3000.00,PR,9.0000,55,2022-09-22,44,12000.00,13800.00,13,9,2,0,OUTRO,NULL,N,0.00,0,NULL,0.16,13111.33,Nao
322088648715,35,M,2800.00,MA,18.0000,80,2022-11-07,77,30000.00,34500.00,4,2,1,0,SOLTEIRO(A),Nenhum,N,0.00,8,225,34056.94,1795.86,Sim
322068988715,39,F,4500.00,PR,23.0000,200,2022-08-01,227,160000.00,184000.00,1,1,0,1,SOLTEIRO(A),NULL,N,0.00,14,406,198624.96,625.33,Sim
321962181715,43,F,5500.00,SP,19.0000,190,2021-03-17,175,160000.00,184000.00,5,2,2,2,SOLTEIRO(A),NULL,N,0.00,24,708,189631.02,3070.22,Sim
322097142715,28,F,1376.00,MG,25.0000,75,2022-12-20,78,18000.00,20700.00,11,4,4,0,SOLTEIRO(A),NULL,N,0.00,0,NULL,19506.95,3434.85,Nao
322076081715,59,M,45000.00,MS,18.0000,170,2022-09-06,156,400000.00,460000.00,14,8,1,5,DIVORCIADO,Nenhum,N,0.00,0,NULL,442677.12,26026.17,Nao
321998128715,40,M,2438.00,CE,21.0000,80,2021-08-24,84,30000.00,34500.00,1,0,1,1,SOLTEIRO(A),Nenhum,N,0.00,26,771,36434.14,363.75,Sim
322053486715,37,F,10000.00,SP,10.0000,18,2022-05-20,0,14000.00,16100.00,16,0,0,2,OUTRO,NULL,N,0.00,0,NULL,0.00,16951.70,Nao
322030582715,40,F,3400.00,BA,16.0000,100,2022-01-10,125,150000.00,172500.00,1,1,0,1,SOLTEIRO(A),NULL,N,0.00,21,617,175343.90,1005.00,Sim
321967014715,48,M,20000.00,SP,16.8000,60,2021-04-10,34,22000.00,25300.00,8,4,1,1,CASADO (A),NULL,N,0.00,0,NULL,0.00,28125.13,Nao
321976229715,49,M,20000.00,SP,20.0000,200,2021-05-27,221,120000.00,138000.00,11,5,3,2,CASADO (A),Nenhum,N,0.00,16,468,140765.07,4737.96,Sim
322095688715,28,M,3500.00,MG,20.0000,100,2022-12-12,94,50000.00,57500.00,4,4,0,0,SOLTEIRO(A),NULL,N,0.00,7,194,58247.77,2420.00,Sim
321958452715,38,M,2200.00,SP,19.0000,190,2021-02-24,175,150000.00,172500.00,13,8,1,2,SOLTEIRO(A),Nenhum,N,0.00,19,559,172978.85,7278.83,Sim
322006866715,54,F,2000.00,BA,24.0000,36,2021-09-29,17,4000.00,4600.00,2,1,1,1,CASADO (A),NULL,N,0.00,23,680,4970.08,284.44,Sim
322092608715,31,M,18000.00,SP,21.0000,45,2022-11-25,34,20000.00,23000.00,2,0,2,1,SOLTEIRO(A),Nenhum,N,0.00,10,284,23723.48,1104.43,Sim
321974567715,70,M,10000.00,SP,22.0000,240,2021-05-17,221,120000.00,138000.00,3,3,0,0,DIVORCIADO,NULL,N,0.00,26,771,146398.92,1844.64,Sim
321965313715,31,M,3500.00,GO,7.0000,50,2021-04-01,20,40000.00,46000.00,29,8,1,3,OUTRO,NULL,N,0.00,0,NULL,9272.52,33572.98,Nao
322029363715,23,M,3500.00,MG,10.8000,50,2022-01-05,60,40000.00,46000.00,22,2,0,0,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,25043.21,20910.86,Nao
322087776715,28,M,1661.00,SP,20.0000,100,2022-11-10,89,40000.00,46000.00,12,10,2,0,CASADO (A),NULL,N,0.00,0,NULL,42592.34,5852.57,Nao
322014832715,55,F,3500.00,RJ,20.0000,200,2021-11-04,221,240000.00,276000.00,1,1,0,1,VIÚVO(A),NULL,N,0.00,23,680,290336.19,852.00,Sim
322010208715,58,F,2500.00,MG,19.0000,190,2021-10-15,185,100000.00,115000.00,1,1,0,1,SOLTEIRO(A),NULL,N,0.00,22,649,120418.82,388.46,Sim
322032214715,39,M,8000.00,MG,25.0000,190,2022-01-18,185,100000.00,115000.00,3,2,1,3,OUTRO,Nenhum,N,0.00,16,468,125052.55,1208.10,Sim
322078952715,49,M,3600.00,BA,7.0000,75,2022-09-20,64,50000.00,57500.00,14,13,0,0,CASADO (A),NULL,N,0.00,0,NULL,43513.08,9986.90,Nao
322084167715,46,M,3000.00,MG,20.0000,90,2022-10-15,79,40000.00,46000.00,13,11,1,0,CASADO (A),NULL,N,0.00,0,NULL,41409.12,7132.84,Nao
322070131715,24,M,1700.00,MT,25.0000,80,2022-08-08,71,19000.00,21850.00,4,2,0,0,SOLTEIRO(A),NULL,N,0.00,11,315,23102.04,1222.72,Sim
322011472715,32,M,9000.00,SP,7.0000,22,2021-10-20,-1,30000.00,34500.00,20,0,15,2,OUTRO,NULL,N,0.00,0,NULL,0.00,33852.35,Nao
322003428715,23,F,2300.00,SP,18.0000,48,2021-09-15,28,6000.00,6900.00,1,1,0,0,SOLTEIRO(A),Nenhum,N,0.00,24,708,7088.40,150.00,Sim
322056315715,44,F,5000.00,PA,22.0000,80,2022-05-30,68,35000.00,40250.00,16,4,1,1,SOLTEIRO(A),NULL,N,0.00,1,11,37947.46,5193.38,Nao
322090912715,21,M,4000.00,PA,22.0000,100,2022-11-18,91,60000.00,69000.00,12,4,8,2,SOLTEIRO(A),NULL,N,0.00,0,NULL,68543.07,5551.02,Nao
322058128715,20,M,3400.00,RJ,25.0000,80,2022-06-08,66,25000.00,28750.00,1,1,0,0,SOLTEIRO(A),NULL,N,0.00,16,468,31607.82,396.88,Sim
322081508715,39,F,3000.00,SP,9.0000,55,2022-09-30,44,14000.00,16100.00,3,1,2,2,CASADO (A),Nenhum,N,0.00,9,251,14255.27,1115.45,Sim
321985059715,46,F,2200.00,MG,20.0000,200,2021-06-30,221,120000.00,138000.00,3,1,0,1,CASADO (A),NULL,N,0.00,25,741,144685.74,1801.17,Sim
322004220715,42,F,4800.00,PA,24.0000,20,2021-09-18,-2,3000.00,3450.00,16,1,15,2,SOLTEIRO(A),NULL,N,0.00,0,NULL,0.01,4008.17,Nao
321975050715,44,F,3000.00,SP,17.0000,36,2021-05-17,11,3500.00,4025.00,28,2,11,5,SOLTEIRO(A),Ensino Médio,N,0.00,0,NULL,704.86,4047.22,Nao
322047077715,38,M,3000.00,MS,18.0000,100,2022-04-04,85,60000.00,69000.00,5,1,3,1,OUTRO,NULL,N,0.00,14,406,68419.50,3660.43,Sim
322052941715,32,M,6500.00,MG,16.0000,35,2022-05-06,17,35000.00,40250.00,16,6,8,2,CASADO (A),Nenhum,N,0.00,0,NULL,13635.87,28916.82,Nao
321973399715,41,F,1500.00,MG,21.0000,80,2021-05-10,82,25000.00,28750.00,3,2,1,2,SOLTEIRO(A),NULL,N,0.00,27,802,29926.58,909.37,Sim
322088176715,38,M,4500.00,SP,21.0000,80,2022-11-07,68,30000.00,34500.00,12,6,5,4,CASADO (A),NULL,N,0.00,0,NULL,30807.00,5912.93,Nao
322032098715,72,M,1212.00,BA,24.0000,36,2022-01-18,18,6000.00,6900.00,2,2,0,1,VIÚVO(A),NULL,N,0.00,20,589,7309.08,419.98,Sim
322011624715,25,M,1500.00,SP,18.0000,30,2021-10-20,19,10000.00,11500.00,1,0,0,0,SOLTEIRO(A),NULL,N,0.00,24,708,11985.87,400.00,Sim
321973147715,21,M,1500.00,MG,18.0000,25,2021-05-08,-2,9000.00,10350.00,23,4,18,1,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,0.00,12119.81,Nao
321972992715,26,F,1500.00,SP,21.0000,55,2021-05-07,37,9000.00,10350.00,2,2,0,0,SOLTEIRO(A),NULL,N,0.00,27,802,10886.32,402.56,Sim
322096152715,28,M,2800.00,MA,20.0000,90,2022-12-14,79,40000.00,46000.00,1,1,0,1,CASADO (A),NULL,N,0.00,10,284,48098.23,545.89,Sim
321983472715,51,M,120000.00,SP,18.0000,155,2021-06-28,129,420000.00,483000.00,24,0,2,2,CASADO (A),Nenhum,N,0.00,4,103,455256.15,53614.37,Nao
322038273715,45,F,3250.00,ES,18.0000,100,2022-02-21,89,80000.00,92000.00,21,12,0,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,79408.00,16617.50,Nao
322072364715,27,M,2600.00,SP,21.0000,50,2022-08-19,38,10000.00,11500.00,14,10,0,0,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,8856.00,3523.40,Nao
322031639715,24,M,1512.00,SP,18.0000,100,2022-01-20,82,30000.00,34500.00,21,0,11,3,SOLTEIRO(A),NULL,N,0.00,0,NULL,24823.17,11739.16,Nao
321970149715,39,F,4590.00,GO,20.0000,200,2021-04-26,225,250000.00,287500.00,3,2,0,0,CASADO (A),Nenhum,N,0.00,26,771,299545.46,4537.50,Sim
322080566715,52,M,4460.00,SP,18.0000,80,2022-09-29,75,50000.00,57500.00,2,2,0,1,CASADO (A),NULL,N,0.00,11,315,58245.53,1487.50,Sim
322090742715,40,M,3000.00,SC,13.0000,40,2022-11-17,31,20000.00,23000.00,10,4,2,2,OUTRO,NULL,N,0.00,0,NULL,8495.30,14531.01,Nao
321990233715,24,M,2200.00,SP,21.0000,40,2021-07-22,13,14000.00,16100.00,26,14,7,3,SOLTEIRO(A),NULL,N,0.00,0,NULL,3153.20,14542.53,Nao
321946998715,26,M,4000.00,SC,19.6692,150,2021-01-07,175,100000.00,115000.00,6,5,0,0,OUTRO,NULL,N,0.00,28,833,116159.80,4509.40,Sim
322085088715,29,M,3500.00,SP,23.0000,60,2022-10-19,66,18000.00,20700.00,11,4,3,2,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,15093.06,7535.66,Nao
321970812715,36,F,2500.00,SP,19.0000,190,2021-04-28,179,100000.00,115000.00,6,4,0,1,CASADO (A),NULL,N,0.00,23,680,118613.22,2460.38,Sim
322002385715,53,F,2286.58,MS,18.0000,45,2021-09-10,45,25000.00,28750.00,22,7,14,4,SOLTEIRO(A),NULL,N,0.00,2,680,14823.51,16323.92,Nao
322094958715,21,M,2500.00,SC,20.0000,200,2022-12-07,198,200000.00,230000.00,2,1,0,1,SOLTEIRO(A),NULL,N,0.00,9,251,240833.77,1420.00,Sim
321960316715,47,M,1300.00,PE,19.0000,190,2021-03-05,175,100000.00,115000.00,1,1,0,1,CASADO (A),Nenhum,N,0.00,31,924,121093.79,373.60,Sim
322086867715,32,M,3500.00,GO,18.0000,35,2022-10-28,25,35000.00,40250.00,8,2,4,3,CASADO (A),Nenhum,N,0.00,3,71,24142.59,18156.88,Nao
322063247715,38,M,5200.00,SP,22.0000,80,2022-06-30,68,40000.00,46000.00,13,5,0,4,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,16999.57,40003.87,Nao
322047736715,20,M,2000.00,SP,21.0000,80,2022-05-20,84,30000.00,34500.00,6,1,0,1,SOLTEIRO(A),NULL,N,0.00,12,344,34591.40,2214.25,Sim
322079082715,26,M,2500.00,ES,18.0000,80,2022-09-23,75,40000.00,46000.00,2,2,0,0,CASADO (A),NULL,N,0.00,10,284,46729.96,1206.00,Sim
321985029715,59,F,4000.00,GO,20.0000,200,2021-06-30,221,150000.00,172500.00,1,1,0,1,CASADO (A),Nenhum,N,0.00,27,802,180967.56,532.50,Sim
321956116715,51,M,2300.00,SP,21.0000,65,2021-02-13,36,30000.00,34500.00,31,7,13,3,CASADO (A),NULL,N,0.00,0,NULL,11558.49,27074.93,Nao
322073644715,43,M,3000.00,BA,10.0000,75,2022-08-25,64,60000.00,69000.00,15,2,1,0,SOLTEIRO(A),NULL,N,0.00,0,NULL,52800.58,13210.49,Nao
322026959715,32,F,1211.00,CE,19.0000,190,2021-12-22,185,100000.00,115000.00,5,4,0,1,SOLTEIRO(A),NULL,N,0.00,17,498,118409.72,1841.50,Sim
322029178715,42,F,25000.00,MG,20.0000,150,2022-01-05,129,400000.00,460000.00,1,1,0,1,CASADO (A),NULL,N,0.00,21,617,483706.04,1893.60,Sim
322064222715,58,M,3000.00,BA,18.0000,80,2022-07-06,89,30000.00,34500.00,3,2,0,0,CASADO (A),NULL,N,0.00,13,376,34674.28,1356.75,Sim
322070478715,43,F,8000.00,PR,26.0000,240,2022-08-09,227,250000.00,287500.00,6,5,0,0,SOLTEIRO(A),NULL,N,0.00,9,251,310036.18,7936.50,Sim
322018617715,54,M,4400.00,GO,20.0000,160,2021-11-22,149,80000.00,92000.00,6,4,1,2,DIVORCIADO,NULL,N,0.00,18,649,96074.83,2116.29,Sim
322044824715,31,M,4000.00,MG,18.0000,55,2022-03-24,36,30000.00,34500.00,15,13,0,3,SOLTEIRO(A),Nenhum,N,0.00,2,41,15622.82,20933.95,Nao
322088555715,54,F,8000.00,GO,24.0000,235,2022-11-07,225,250000.00,287500.00,2,1,1,0,VIÚVO(A),Nenhum,N,0.00,10,284,310916.14,2764.00,Sim
321964310715,36,M,2200.00,SC,22.0000,190,2021-04-09,175,150000.00,172500.00,5,4,0,2,DIVORCIADO,Nenhum,N,0.00,26,771,181337.27,2762.25,Sim
321949699715,54,M,7000.00,SP,18.0000,60,2021-01-19,34,65000.00,74750.00,1,1,0,1,CASADO (A),Nenhum,N,0.00,33,981,77403.16,1042.25,Sim
322066067715,25,M,2500.00,MG,20.0000,90,2022-07-19,77,40000.00,46000.00,1,1,0,0,SOLTEIRO(A),NULL,N,0.00,15,435,48185.12,537.76,Sim
321954781715,42,F,2766.40,GO,18.0000,80,2021-02-09,79,50000.00,57500.00,33,24,1,3,DIVORCIADO,Ensino Médio,N,0.00,0,NULL,34884.79,27820.26,Nao
322063951715,59,F,4000.00,PA,18.0000,30,2022-07-05,19,15000.00,17250.00,15,15,0,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,8999.95,9027.66,Nao
321986289715,58,F,4000.00,PE,20.0000,60,2021-07-06,80,60000.00,69000.00,28,8,5,1,DIVORCIADO,Nenhum,N,0.00,0,NULL,52733.30,20781.16,Nao
322099410715,50,M,3500.00,SP,7.0000,70,2022-12-30,64,60000.00,69000.00,8,4,0,0,OUTRO,NULL,N,0.00,2,41,56937.50,7423.60,Nao
321972230715,47,M,6500.00,MG,16.0000,120,2021-05-04,125,150000.00,172500.00,18,14,0,1,SOLTEIRO(A),NULL,N,0.00,12,344,160826.21,16208.19,Sim
321997305715,69,F,12000.00,MG,16.0000,85,2021-08-23,59,230000.00,264500.00,21,6,12,4,DIVORCIADO,NULL,N,0.00,2,41,153290.63,121608.59,Nao
321956488715,28,F,1377.00,SP,22.0000,200,2021-03-08,175,60000.00,69000.00,2,2,0,0,SOLTEIRO(A),NULL,N,0.00,30,894,73555.33,762.82,Sim
322001447715,39,F,2550.00,RS,21.0000,60,2021-09-05,40,12000.00,13800.00,26,25,1,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,8364.03,6694.07,Nao
322037859715,34,F,5000.00,MG,23.0000,20,2022-03-14,0,16000.00,18400.00,20,1,17,3,SOLTEIRO(A),NULL,N,0.00,0,NULL,0.00,22231.40,Nao
322068216715,23,M,2500.00,PI,23.0000,48,2022-07-28,35,9000.00,10350.00,11,6,3,2,SOLTEIRO(A),NULL,N,0.00,2,41,7335.28,3943.82,Nao
322065193715,43,M,2100.00,BA,18.0000,40,2022-07-12,27,35000.00,40250.00,14,3,2,3,CASADO (A),NULL,N,0.00,0,NULL,15471.08,26736.75,Nao
322006642715,30,F,4200.00,SP,20.0000,200,2021-09-29,225,250000.00,287500.00,25,1,8,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,272537.85,31926.59,Nao
322025218715,41,F,3000.00,MA,21.0000,50,2021-12-15,43,9000.00,10350.00,10,9,1,0,CASADO (A),NULL,N,0.00,13,376,8996.22,2237.13,Sim
322012035715,49,F,2000.00,BA,18.0000,48,2021-10-25,28,10000.00,11500.00,10,3,5,1,SOLTEIRO(A),Nenhum,N,0.00,11,315,9597.92,2587.55,Sim
321963708715,50,M,15200.00,DF,24.0000,20,2021-03-23,-10,3500.00,4025.00,18,5,13,1,CASADO (A),NULL,N,0.00,0,NULL,0.00,4821.53,Nao
322099592715,31,F,4000.00,MA,23.0000,200,2022-12-31,193,100000.00,115000.00,9,4,2,2,SOLTEIRO(A),Nenhum,N,0.00,1,194,118419.28,5628.99,Nao
322058608715,44,M,4900.00,PR,17.0000,140,2022-06-07,125,170000.00,195500.00,12,2,3,1,SOLTEIRO(A),Ensino Médio,N,0.00,2,41,183423.98,18369.41,Nao
322050933715,41,M,8000.00,PB,25.0000,190,2022-04-26,179,100000.00,115000.00,6,1,2,1,SOLTEIRO(A),NULL,N,0.00,12,344,123791.78,2461.92,Sim
321983536715,42,F,1836.00,PB,17.8790,100,2021-06-25,80,30000.00,34500.00,4,2,0,0,SOLTEIRO(A),NULL,N,0.00,24,708,34363.41,1426.25,Sim
321956816715,30,M,2000.00,PB,18.0000,100,2021-02-23,79,25000.00,28750.00,2,0,2,3,SOLTEIRO(A),NULL,N,0.00,31,953,29677.40,605.00,Sim
322061179715,48,M,3600.00,DF,26.0000,240,2022-06-21,227,160000.00,184000.00,2,1,1,0,SOLTEIRO(A),NULL,N,0.00,15,435,202015.10,1693.12,Sim
322036271715,32,F,2500.00,MG,18.0000,60,2022-02-09,60,25000.00,28750.00,20,7,2,0,SOLTEIRO(A),NULL,N,0.00,0,NULL,19833.02,10634.91,Nao
322005554715,32,F,1500.00,PB,21.0000,60,2021-10-06,38,13000.00,14950.00,21,7,7,5,CASADO (A),Nenhum,N,0.00,2,41,3424.24,14527.13,Nao
322085352715,52,M,10000.00,PR,16.0000,120,2022-10-20,125,180000.00,207000.00,11,3,5,3,SOLTEIRO(A),NULL,N,0.00,1,11,199581.58,11106.07,Nao
322031299715,25,M,5000.00,RS,20.0000,200,2022-01-13,221,150000.00,172500.00,4,4,0,1,OUTRO,NULL,N,0.00,18,529,179755.12,2130.00,Sim
322095447715,59,M,5000.00,SP,7.0000,75,2022-12-12,64,40000.00,46000.00,11,7,1,3,CASADO (A),Nenhum,N,0.00,0,NULL,14214.19,28629.53,Nao
322007768715,22,F,1700.00,MG,21.0000,40,2021-10-04,16,8000.00,9200.00,21,21,0,2,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,0.00,10087.50,Nao
321954532715,33,M,25000.00,PE,21.0000,60,2021-02-08,33,13000.00,14950.00,5,5,0,1,CASADO (A),Nenhum,N,0.00,28,833,14956.60,1345.95,Sim
322034721715,38,M,85000.00,SP,20.0000,150,2022-01-31,129,420000.00,483000.00,21,18,0,4,CASADO (A),Nenhum,N,0.00,0,NULL,274123.15,237379.13,Nao
321967999715,43,M,4200.00,PA,18.0000,100,2021-04-16,79,25000.00,28750.00,31,19,2,0,SOLTEIRO(A),NULL,N,0.00,0,NULL,20527.42,10344.25,Nao
321992217715,33,F,1600.00,MG,18.0000,100,2021-07-30,75,30000.00,34500.00,10,10,0,0,SOLTEIRO(A),NULL,N,0.00,17,498,32373.61,3570.00,Sim
322073033715,27,F,2400.00,SP,23.0000,200,2022-08-23,227,180000.00,207000.00,13,12,1,1,SOLTEIRO(A),NULL,N,0.00,2,41,214580.17,8658.00,Nao
322002788715,34,M,5000.00,SP,14.0000,80,2021-09-13,85,70000.00,80500.00,22,20,0,3,CASADO (A),NULL,N,0.00,0,NULL,0.00,86385.64,Nao
321951468715,33,F,3500.00,MG,19.0000,190,2021-01-25,225,120000.00,138000.00,1,1,0,1,SOLTEIRO(A),NULL,N,0.00,32,953,144128.54,441.96,Sim
321953368715,31,F,2500.00,MG,24.0000,30,2021-02-04,0,10000.00,11500.00,30,9,21,0,SOLTEIRO(A),NULL,N,0.00,0,NULL,0.00,14619.29,Nao
321949873715,46,M,5000.00,MG,18.0000,100,2021-01-19,79,30000.00,34500.00,25,7,6,5,SOLTEIRO(A),NULL,N,0.00,4,225,26287.55,10510.94,Nao
322002631715,23,F,6000.00,PR,22.0000,190,2021-09-11,175,100000.00,115000.00,19,16,1,2,SOLTEIRO(A),NULL,N,0.00,6,162,115793.42,7563.10,Sim
321979007715,39,M,2600.00,SP,21.0000,65,2021-06-07,39,45000.00,51750.00,22,5,7,6,SOLTEIRO(A),NULL,N,0.00,5,194,28822.89,16739.11,Nao
321971687715,29,F,5000.00,BA,21.0000,35,2021-04-30,10,7000.00,8050.00,0,0,0,1,SOLTEIRO(A),NULL,N,0.00,30,894,8653.50,0.00,Sim
322070990715,23,F,1800.00,BA,18.0000,80,2022-08-11,84,28000.00,32200.00,6,3,1,0,SOLTEIRO(A),Nenhum,N,0.00,9,251,31022.22,2543.99,Sim
322014179715,43,M,3500.00,SC,20.0000,200,2021-10-30,221,200000.00,230000.00,24,17,2,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,224959.94,18129.58,Nao
321978672715,23,M,3000.00,MT,24.0000,36,2021-06-02,13,5000.00,5750.00,9,5,2,1,SOLTEIRO(A),NULL,N,0.00,20,589,4943.19,1698.26,Sim
322000149715,35,F,2000.00,BA,18.0000,100,2021-08-30,84,30000.00,34500.00,25,7,10,0,CASADO (A),NULL,N,0.00,1,11,26783.34,9424.36,Nao
322039215715,35,M,2700.00,MA,23.0000,200,2022-02-24,185,80000.00,92000.00,9,3,4,3,SOLTEIRO(A),NULL,N,0.00,8,376,94832.27,4673.41,Sim
321967882715,42,M,10000.00,RS,19.0000,190,2021-04-15,225,250000.00,287500.00,2,2,0,1,SOLTEIRO(A),NULL,N,0.00,29,862,300755.48,1942.40,Sim
322086367715,45,M,2000.00,BA,20.0000,100,2022-10-25,91,50000.00,57500.00,7,6,1,0,CASADO (A),NULL,N,0.00,6,162,56471.35,4306.12,Sim
321982222715,36,F,7000.00,BA,20.0000,200,2021-06-20,221,200000.00,230000.00,18,10,3,3,SOLTEIRO(A),NULL,N,0.00,11,376,229445.84,12983.68,Sim
322040468715,38,M,3000.00,BA,7.0000,80,2022-03-04,64,30000.00,34500.00,20,20,0,1,OUTRO,NULL,N,0.00,0,NULL,25950.01,6257.80,Nao
322050016715,32,F,1290.00,SP,19.0000,60,2022-04-20,44,12000.00,13800.00,5,1,0,0,SOLTEIRO(A),NULL,N,0.00,13,376,13213.70,1190.00,Sim
322095052715,61,M,3003.27,RS,20.0000,100,2022-12-07,94,60000.00,69000.00,5,5,0,0,DIVORCIADO,NULL,N,0.00,6,162,69141.59,3630.00,Sim
322015853715,42,F,3500.00,SP,20.0000,48,2021-11-16,40,20000.00,23000.00,2,1,1,0,OUTRO,NULL,N,0.00,22,649,23926.86,1035.47,Sim
321981431715,26,F,3100.00,MG,16.0000,70,2021-06-17,80,60000.00,69000.00,9,5,2,1,SOLTEIRO(A),NULL,N,0.00,20,589,61764.78,9558.96,Sim
322004980715,54,F,8200.00,SP,20.0000,60,2021-09-23,40,15000.00,17250.00,24,23,1,2,CASADO (A),NULL,N,0.00,0,NULL,1964.91,16697.83,Nao
322013463715,28,M,2000.00,SC,21.0000,55,2021-10-28,40,7000.00,8050.00,3,3,0,0,SOLTEIRO(A),NULL,N,0.00,20,617,8269.40,469.65,Sim
322004439715,25,F,2000.00,MG,21.0000,60,2021-09-22,40,7000.00,8050.00,1,0,1,1,SOLTEIRO(A),NULL,N,0.00,25,741,8574.12,143.50,Sim
322041866715,46,F,2400.00,RN,25.0000,200,2022-03-10,227,180000.00,207000.00,3,1,0,1,SOLTEIRO(A),NULL,N,0.00,17,498,225888.38,2166.30,Sim
321973408715,57,F,4000.00,BA,21.0000,65,2021-05-10,36,50000.00,57500.00,29,8,14,3,CASADO (A),Ensino Médio,N,0.00,1,11,26145.55,38477.44,Nao
322099419715,19,M,4000.00,GO,18.0000,35,2022-12-30,25,15000.00,17250.00,10,1,2,3,SOLTEIRO(A),NULL,N,0.00,0,NULL,7164.94,10929.45,Nao
321949486715,28,M,1200.00,CE,21.0000,50,2021-01-16,16,7000.00,8050.00,1,1,0,0,SOLTEIRO(A),Nenhum,N,0.00,33,981,8666.93,172.20,Sim
322090714715,49,F,10000.00,MT,21.0000,30,2022-11-17,40,16000.00,18400.00,3,1,2,1,SOLTEIRO(A),Nenhum,N,0.00,9,251,17809.78,2005.63,Sim
322066898715,30,F,6000.00,SC,23.0000,200,2022-07-21,227,150000.00,172500.00,1,1,0,2,CASADO (A),NULL,N,0.00,14,406,186194.33,586.25,Sim
321981304715,29,F,2800.00,GO,24.0000,36,2021-06-17,13,5000.00,5750.00,4,3,0,2,SOLTEIRO(A),Nenhum,N,0.00,25,741,5579.55,711.09,Sim
321966956715,26,F,2850.00,SP,18.0000,90,2021-04-14,79,25000.00,28750.00,1,1,0,0,SOLTEIRO(A),NULL,N,0.00,30,894,29819.56,330.55,Sim
321988614715,44,F,2000.00,PE,24.0000,20,2021-07-16,13,3000.00,3450.00,2,2,0,0,SOLTEIRO(A),Nenhum,N,0.00,18,771,3656.95,384.00,Sim
322000880715,47,F,2000.00,MG,22.0000,190,2021-09-13,175,100000.00,115000.00,1,1,0,1,CASADO (A),NULL,N,0.00,25,741,123002.34,384.10,Sim
322070309715,39,M,8000.00,MT,22.0000,180,2022-08-08,185,80000.00,92000.00,1,1,0,0,SOLTEIRO(A),NULL,N,0.00,13,376,98360.96,563.09,Sim
322080641715,27,M,7000.00,SP,7.0000,75,2022-09-30,64,60000.00,69000.00,4,1,2,2,SOLTEIRO(A),Nenhum,N,0.00,7,194,61020.14,3459.49,Sim
321981244715,33,M,8000.00,SP,13.0000,60,2021-06-16,40,9000.00,10350.00,24,12,3,4,OUTRO,NULL,N,0.00,3,71,4882.66,6014.18,Nao
322080465715,20,F,2000.00,GO,20.0000,100,2022-09-27,87,40000.00,46000.00,1,1,0,1,SOLTEIRO(A),NULL,N,0.00,12,344,48082.17,484.00,Sim
322020311715,30,M,6500.00,GO,16.0000,35,2021-11-25,12,40000.00,46000.00,21,1,16,3,SOLTEIRO(A),NULL,N,0.00,0,NULL,11327.20,37666.31,Nao
321963328715,41,F,1450.00,PR,22.0000,190,2021-03-22,175,60000.00,69000.00,8,1,0,1,SOLTEIRO(A),NULL,N,0.00,24,708,71061.64,3171.82,Sim
322048388715,36,F,5000.00,PR,18.0000,70,2022-04-11,60,50000.00,57500.00,3,3,0,0,CASADO (A),Nenhum,N,0.00,16,468,57661.82,2580.00,Sim
